Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.242722,1480.01,4,31,14.6387,755,289,368
0.723975,3629.21,6,31,19.9342,2565,434,553
0.122206,3416.82,5,31,24.5581,2448,366,524
0.123412,2061.04,4,31,18.1054,1329,297,366
0.279599,2983.42,4,31,22.3169,2204,289,414
0.565795,3501.71,4,31,34.4699,2718,289,409
0.758476,2205.78,5,31,12.5137,1361,361,414
0,1408.58,4,31,23.0742,617,293,418
0.385321,2465.86,4,31,22.4774,1736,289,364
0.763436,3627.04,6,31,20.8194,2617,439,496
0.590081,3015.44,5,31,20.2444,2084,360,497
0,1170.92,4,31,18.5839,476,288,339
0.374729,2252.47,5,31,12.9177,1368,360,450
0.561968,1641.51,4,31,10.7075,931,289,352
0.743923,4167.41,6,31,24.8471,3111,440,535
0.508664,5955.63,9,31,18.6183,4371,648,852
0.836444,3967.02,5,31,24.3858,3054,367,470
0.607312,4211.73,6,31,24.6458,3087,436,606
0,1143.78,4,31,14.8161,401,290,385
0.201255,1547.65,2,31,23.0339,1123,253,102
0.146484,2071.11,4,31,17.3516,1332,290,378
0.899584,4301.18,6,31,25.5239,3120,436,661
0.231815,3145.55,6,31,19.104,1949,433,687
0.473272,3316.76,7,31,12.9199,2092,507,643
0.377279,1400.41,4,31,13.4806,731,289,310
0.676978,2464.47,4,31,23.3505,1707,290,396
0.146966,2147.65,4,31,18.3656,1438,290,347
0.431195,3367.06,5,31,23.2637,2421,366,500
0.488566,2790.86,5,31,13.6865,1934,363,422
0.876626,2471.81,5,31,20.4731,1568,362,466
0.3416,2804.34,5,31,17.4702,1917,363,448
0.912646,4555.25,5,31,27.6903,3522,364,589
0.397077,3978.54,5,31,23.7323,3027,365,502
0.633078,4128.71,6,31,23.7445,3014,437,603
0.00626541,1899.68,4,31,23.3387,1164,293,368
0,1154.7,4,31,17.2032,444,290,350
0.126405,1961.06,4,31,16.314,1252,292,347
0.185633,3628.85,6,31,19.3555,2507,435,604
0.0770765,2030.02,4,31,24.5016,1256,289,405
0.426556,3477.68,6,31,19.6077,2424,437,538
0.548918,2764.25,6,31,12.0535,1753,441,493
0.21421,2508.96,5,31,14.4677,1594,373,469
0.636075,1996.07,4,31,10.8694,1253,290,384
0.272917,2054.7,4,31,17.9602,1341,292,352
0.463595,1972.03,4,31,23.0435,1177,300,421
0.134395,3290.19,4,31,32.2194,2449,291,458
0.608296,3710.08,5,31,21.7181,2789,365,482
0.458181,2450.33,4,31,23.3301,1717,292,369
0.831932,2466.96,4,31,16.7032,1742,290,366
0.763118,3437.63,5,31,24.6065,2486,362,512
0.799387,2868.14,4,31,21.6621,2123,298,376
0.302368,2860.84,5,31,18.4597,1936,362,485
0.727002,4567.03,6,31,27.9787,3425,440,623
0.829325,6097.43,8,31,26.0553,4565,582,862
0.349208,2659.51,6,31,12.4542,1689,441,459
0.250356,2511.93,4,31,23.1839,1779,297,359
0.383095,2592,4,31,18.1089,1880,293,347
0.431044,2900.43,5,31,18.8081,1932,365,528
0.0850654,2736.8,4,31,23.4387,1872,299,482
0.194445,3515.25,5,31,26.1871,2585,365,480
0.459908,3313.9,6,31,16.9245,2287,438,512
0.637738,1804.51,4,31,13.6699,1135,291,310
0.77912,3596.85,6,31,18.9645,2470,456,590
0.105342,2086.04,4,31,26.8065,1341,301,365
0.0110731,1396.94,4,31,13.5339,725,291,312
0.416343,2093.46,5,31,11.4694,1265,362,398
0.5258,3724.5,6,31,21.18,2675,445,528
0.276922,2548.07,4,31,22.4398,1769,290,408
0.0915646,1648.22,4,31,16.5097,896,289,388
0.00606959,1297.46,4,31,21.6516,561,291,370
0.338447,1683.4,4,31,16.8855,954,292,361
0.460753,3776.83,5,31,28.4879,2816,364,518
0.168462,1783.22,4,31,21.3387,1073,295,344
0.553611,6269.6,7,31,33.1027,4989,512,678
0.654329,2908.79,4,31,21.8903,2143,293,400
0.0510814,2123.3,4,31,26.8145,1363,290,387
0,1451.59,4,31,27.2194,685,306,382
0.638348,4086.01,6,31,23.3716,2937,437,626
0.854601,2876.61,4,31,20.0306,2086,292,421
0.255001,3106.32,5,31,22.2613,2200,363,465
0.567168,3552.57,6,31,19.5174,2476,437,560
0.286463,3737.68,6,31,21.0239,2635,437,586
0.195887,3165.24,5,31,22.3282,2253,364,471
0.358853,2908.83,4,31,26.0903,2098,297,432
0.812471,2357.23,4,31,21.5,1609,292,384
0.222174,2460.77,5,31,13.7847,1543,362,478
0.735611,3435.84,6,31,14.9081,2392,433,536
0.816666,4530.7,5,31,28.0381,3564,363,520
0.68446,4748.09,6,31,29.0961,3647,442,572
0.672115,4331.99,6,31,26.2671,3214,447,591
0.369025,2145.7,4,31,18.8774,1438,288,349
0.0953237,2258.13,4,31,20.2118,1505,288,389
0.542019,2525.97,4,31,18.0742,1835,289,326
0.856532,3792.99,7,31,20.1458,2559,507,652
0.0796322,1661.67,4,31,18.6597,955,290,345
0.491018,2469.91,4,31,24.3484,1762,288,345
0.528666,2485.6,6,31,10.2735,1496,436,482
0.87274,2270.89,4,31,20.4753,1545,288,363
0.393952,2709.02,4,31,18.6984,1927,292,415
0,1227.6,4,31,21.371,514,295,348
