Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.0288662,5.95087,11,3.10005,0.915371,1.93545
0.00424709,5.76566,11,3.01715,0.913555,1.83495
0.0282814,5.93184,11,3.02761,0.911303,1.99292
0.0412377,6.1455,11,3.07639,0.910033,2.15908
0.0467818,6.0068,11,3.09086,0.914284,2.00166
0.0106148,5.90823,11,3.08168,0.921859,1.9047
0.027291,5.89205,11,2.99844,0.912901,1.9807
0.0356279,5.89213,11,2.98088,0.90508,2.00617
0.010856,6.03394,11,3.18234,0.913365,1.93823
0.00977523,5.80759,11,3.08072,0.92813,1.79873
0.0261064,6.12812,11,3.15863,0.914145,2.05534
0.0164498,5.99432,11,3.17499,0.914008,1.90532
0.0189282,6.11774,11,3.23112,0.911545,1.97508
0.015392,6.14875,11,3.20502,0.915423,2.02831
0.0188177,6.06345,11,3.1697,0.929381,1.96437
0.0200731,5.99164,11,3.07232,0.921456,1.99786
0.0426378,6.12198,11,3.17737,0.908558,2.03605
0.031238,6.07222,11,3.2164,0.916168,1.93965
0.0162682,5.97838,11,3.01136,0.919644,2.04737
0.0599626,6.26819,11,3.19514,0.912846,2.1602
0.0644344,6.15974,11,3.28246,0.91552,1.96176
0.0131984,5.96497,11,3.07549,0.908574,1.98091
0.0103894,5.9298,11,3.12869,0.913106,1.888
0.0218403,6.02616,11,3.17489,0.91684,1.93443
0.0373067,6.08342,11,3.14765,0.906052,2.02972
0.00998979,5.99797,11,3.20117,0.90815,1.88865
0.0120188,5.98896,11,3.10668,0.915724,1.96656
0.0179325,6.00144,11,3.10034,0.908819,1.99228
0.010281,5.95664,11,3.2418,0.922015,1.79282
0.022464,5.9412,11,3.12462,0.917229,1.89935
0.0284393,5.99856,11,3.13937,0.913744,1.94544
0.121001,6.0907,11,3.12863,0.912128,2.04994
0.0400872,6.00324,11,3.12119,0.909594,1.97245
0.101066,6.08213,11,3.17551,0.915922,1.9907
0.0277517,6.11287,11,3.18792,0.914356,2.01059
0.0203163,6.03341,11,3.13981,0.913357,1.98024
2.88951,6.49199,11,3.12173,0.918547,2.45171
0.0132881,6.06332,11,3.19529,0.911806,1.95622
0.134063,6.2213,11,3.09488,0.910395,2.21603
0.0271783,6.1007,11,3.23663,0.914636,1.94943
0.0153833,5.97867,11,3.10433,0.910555,1.96379
0.0204531,6.03586,11,3.13093,0.91506,1.98987
0.0098749,5.9893,11,3.14811,0.914969,1.92623
0.0169045,6.10659,11,3.15705,0.91817,2.03137
0.00812728,5.88225,11,3.10055,0.917064,1.86464
0.0158698,6.00844,11,3.11869,0.917609,1.97215
0.00619913,5.87057,11,3.1082,0.91633,1.84604
0.246292,6.25388,11,3.04191,0.905758,2.30621
0.0321249,6.14416,11,3.07332,0.904824,2.16601
0.0312129,5.99165,11,3.09241,0.913671,1.98557
0.00378907,5.86374,11,3.20185,0.923111,1.73879
0.0130656,6.01509,11,3.19568,0.92107,1.89835
0.201515,6.05073,11,3.05158,0.911582,2.08756
0.0285332,6.19334,11,3.12533,0.911131,2.15687
0.0174314,5.93534,11,3.08635,0.917972,1.93102
0.064543,6.14006,11,3.10242,0.914411,2.12323
0.0248167,6.01832,11,3.21683,0.919805,1.88168
0.010358,5.96832,11,3.14705,0.915037,1.90624
0.0190258,5.99444,11,3.06179,0.918227,2.01442
0.0361256,6.12915,11,3.16152,0.920896,2.04673
0.0455781,6.17808,11,3.12814,0.913018,2.13692
0.029818,6.08671,11,3.13285,0.914288,2.03957
0.0478368,6.25603,11,3.11336,0.911115,2.23156
0.0626979,6.14566,11,3.12971,0.912293,2.10366
0.0123149,6.03148,11,3.11917,0.917637,1.99467
0.00743484,5.95596,11,3.14995,0.924,1.88201
0.299181,6.77042,11,3.47851,0.959385,2.33253
0.0724715,6.44254,11,3.28561,0.94669,2.21023
0.0354679,6.16604,11,3.22022,0.929134,2.01668
0.0432724,6.17159,11,3.18351,0.917883,2.07019
0.0489815,5.95687,11,3.10702,0.915813,1.93403
0.0297331,6.04082,11,3.11384,0.913735,2.01325
0.0597321,6.07463,11,3.14617,0.912535,2.01593
0.0613728,6.12716,11,3.14238,0.90766,2.07712
0.0240125,6.15724,11,3.19069,0.918879,2.04767
0.0278253,6.15608,11,3.16395,0.914933,2.0772
0.0651105,6.26738,11,3.12528,0.914508,2.22759
0.146632,6.31156,11,3.21682,0.918482,2.17626
0.0319448,6.22674,11,3.13006,0.913712,2.18297
0.0111983,5.97088,11,3.13778,0.924516,1.90858
0.0327521,6.1332,11,3.1069,0.916842,2.10945
0.0406229,6.17815,11,3.13006,0.916868,2.13123
0.0235309,6.2517,11,3.10657,0.915935,2.2292
0.121933,6.10649,11,3.10702,0.92246,2.07701
0.0193867,6.11984,11,3.08042,0.918216,2.1212
0.0743565,6.18654,11,3.09516,0.914189,2.17719
0.120368,6.38852,11,3.13061,0.909574,2.34834
0.144383,6.16926,11,3.09074,0.91412,2.1644
0.469346,6.41196,11,3.03917,0.915571,2.45722
0.0470338,6.12521,11,3.17448,0.915758,2.03497
0.0264255,5.88365,11,3.04164,0.911664,1.93035
0.0246337,6.25709,11,3.1635,0.908698,2.18489
0.0607603,6.2331,11,3.0763,0.914753,2.24204
0.0356487,6.08311,11,3.123,0.909615,2.0505
0.0409713,6.15362,11,3.08573,0.908094,2.1598
0.0185961,5.99591,11,3.13635,0.916025,1.94353
0.0680656,6.23418,11,3.11326,0.912958,2.20796
0.0847599,6.19335,11,3.08654,0.913319,2.19349
0.0596888,6.21761,11,3.06351,0.916144,2.23796
0.011346,5.95606,11,3.09391,0.912089,1.95006
